ts,node,srx,stx,etx,erx
7875,1,75,75,92,95
7875,2,71,71,90,91
7875,3,72,72,92,92
7875,4,72,72,89,92
7875,5,70,70,90,90
7875,6,69,69,87,89
7875,7,70,70,90,90
7875,8,70,70,90,90
7879,0,74,74,92,114
7879,1,75,75,92,95
7879,2,71,71,90,91
7879,3,72,72,92,92
7879,4,73,73,90,93
7879,5,70,70,90,90
7879,6,69,69,87,89
7879,7,70,70,90,90
7879,8,70,70,90,90
7913,0,74,74,92,114
7913,1,75,75,92,95
7913,2,71,71,90,91
7913,3,72,72,92,92
7913,4,73,73,90,93
7913,5,71,71,91,91
7913,6,69,69,87,89
7913,7,70,70,90,90
7913,8,70,70,90,90
7915,0,74,74,92,114
7915,1,75,75,92,95
7915,2,71,71,90,91
7915,3,72,72,92,92
7915,4,73,73,90,93
7915,5,71,71,91,91
7915,6,69,69,87,89
7915,7,70,70,90,90
7915,8,71,71,91,91
7921,0,74,74,92,114
7921,1,75,75,93,95
7921,2,71,71,90,91
7921,3,72,72,92,92
7921,4,73,73,90,93
7921,5,71,71,91,91
7921,6,69,69,87,89
7921,7,70,70,90,90
7921,8,71,71,91,91
7935,0,74,74,92,114
7935,1,75,75,93,95
7935,2,71,71,90,91
7935,3,72,72,92,92
7935,4,73,73,90,93
7935,5,71,71,91,91
7935,6,69,69,87,89
7935,7,71,71,91,91
7935,8,71,71,91,91
7940,0,74,74,92,114
7940,1,75,75,93,95
7940,2,71,71,90,91
7940,3,72,72,92,92
7940,4,73,73,91,93
7940,5,71,71,91,91
7940,6,69,69,87,89
7940,7,71,71,91,91
7940,8,71,71,91,91
7951,0,74,74,92,114
7951,1,75,75,93,95
7951,2,71,71,90,91
7951,3,72,72,92,92
7951,4,74,74,91,94
7951,5,71,71,91,91
7951,6,69,69,87,89
7951,7,71,71,91,91
7951,8,71,71,91,91
7957,0,74,74,92,114
7957,1,75,75,93,95
7957,2,71,71,91,91
7957,3,72,72,92,92
7957,4,74,74,91,94
7957,5,71,71,91,91
7957,6,69,69,87,89
7957,7,71,71,91,91
7957,8,71,71,91,91
7966,0,76,76,95,116
7966,1,75,75,93,95
7966,2,71,71,91,91
7966,3,72,72,92,92
7966,4,74,74,91,94
7966,5,71,71,91,91
7966,6,69,69,87,89
7966,7,71,71,91,91
7966,8,71,71,91,91
7969,0,76,76,95,116
7969,1,75,75,93,95
7969,2,71,71,91,91
7969,3,72,72,92,92
7969,4,74,74,91,94
7969,5,71,71,91,91
7969,6,69,69,87,89
7969,7,71,71,91,91
7969,8,72,72,92,92
7977,0,76,76,95,116
7977,1,75,75,93,95
7977,2,71,71,91,91
7977,3,72,72,92,92
7977,4,74,74,91,94
7977,5,71,71,91,91
7977,6,69,69,87,89
7977,7,72,72,92,92
7977,8,72,72,92,92
8002,0,76,76,95,116
8002,1,75,75,93,95
8002,2,71,71,91,91
8002,3,72,72,92,92
8002,4,74,74,92,94
8002,5,71,71,91,91
8002,6,69,69,87,89
8002,7,72,72,92,92
8002,8,72,72,92,92
8016,0,76,76,95,116
8016,1,75,75,93,95
8016,2,71,71,91,91
8016,3,72,72,92,92
8016,4,74,74,92,94
8016,5,72,72,92,92
8016,6,69,69,87,89
8016,7,72,72,92,92
8016,8,72,72,92,92
8018,0,76,76,95,116
8018,1,75,75,93,95
8018,2,74,74,92,94
8018,3,72,72,92,92
8018,4,74,74,92,94
8018,5,72,72,92,92
8018,6,69,69,87,89
8018,7,72,72,92,92
8018,8,72,72,92,92
8040,0,77,77,95,117
8040,1,75,75,93,95
8040,2,74,74,92,94
8040,3,72,72,92,92
8040,4,74,74,92,94
8040,5,72,72,92,92
8040,6,69,69,87,89
8040,7,72,72,92,92
8040,8,72,72,92,92
8063,0,77,77,95,117
8063,1,75,75,93,95
8063,2,75,75,92,95
8063,3,72,72,92,92
8063,4,74,74,92,94
8063,5,72,72,92,92
8063,6,69,69,87,89
8063,7,72,72,92,92
8063,8,72,72,92,92
8065,0,77,77,95,117
8065,1,75,75,93,95
8065,2,75,75,92,95
8065,3,72,72,92,92
8065,4,75,75,92,95
8065,5,72,72,92,92
8065,6,69,69,87,89
8065,7,72,72,92,92
8065,8,72,72,92,92
8067,0,77,77,95,117
8067,1,76,76,95,96
8067,2,75,75,92,95
8067,3,72,72,92,92
8067,4,75,75,92,95
8067,5,72,72,92,92
8067,6,69,69,87,89
8067,7,72,72,92,92
8067,8,72,72,92,92
8078,0,77,77,95,117
8078,1,76,76,95,96
8078,2,75,75,92,95
8078,3,72,72,92,92
8078,4,75,75,92,95
8078,5,72,72,92,92
8078,6,69,69,87,89
8078,7,72,72,92,92
8078,8,73,73,93,93
8082,0,77,77,95,117
8082,1,76,76,95,96
8082,2,75,75,92,95
8082,3,72,72,92,92
8082,4,75,75,92,95
8082,5,73,73,93,93
8082,6,69,69,87,89
8082,7,72,72,92,92
8082,8,73,73,93,93
8085,0,77,77,95,117
8085,1,76,76,95,96
8085,2,75,75,92,95
8085,3,72,72,92,92
8085,4,75,75,92,95
8085,5,73,73,93,93
8085,6,69,69,87,89
8085,7,73,73,93,93
8085,8,73,73,93,93
8087,0,77,77,95,117
8087,1,76,76,95,96
8087,2,75,75,92,95
8087,3,72,72,92,92
8087,4,75,75,93,95
8087,5,73,73,93,93
8087,6,69,69,87,89
8087,7,73,73,93,93
8087,8,73,73,93,93
8092,0,77,77,95,117
8092,1,76,76,95,96
8092,2,75,75,92,95
8092,3,76,76,95,96
8092,4,75,75,93,95
8092,5,73,73,93,93
8092,6,69,69,87,89
8092,7,73,73,93,93
8092,8,73,73,93,93
8094,0,77,77,95,117
8094,1,76,76,95,96
8094,2,75,75,92,95
8094,3,76,76,95,96
8094,4,75,75,93,95
8094,5,73,73,93,93
8094,6,74,74,93,94
8094,7,73,73,93,93
8094,8,73,73,93,93
8160,0,77,77,96,117
8160,1,76,76,95,96
8160,2,75,75,92,95
8160,3,76,76,95,96
8160,4,75,75,93,95
8160,5,73,73,93,93
8160,6,74,74,93,94
8160,7,73,73,93,93
8160,8,74,74,94,94
8165,0,77,77,96,117
8165,1,76,76,95,96
8165,2,75,75,92,95
8165,3,76,76,95,96
8165,4,75,75,93,95
8165,5,73,73,93,93
8165,6,74,74,93,94
8165,7,74,74,94,94
8165,8,74,74,94,94
8169,0,77,77,96,117
8169,1,76,76,95,96
8169,2,75,75,92,95
8169,3,76,76,95,96
8169,4,75,75,93,95
8169,5,74,74,94,94
8169,6,74,74,93,94
8169,7,74,74,94,94
8169,8,74,74,94,94
8180,0,77,77,96,117
8180,1,76,76,95,96
8180,2,75,75,92,95
8180,3,76,76,95,96
8180,4,76,76,94,96
8180,5,74,74,94,94
8180,6,74,74,93,94
8180,7,74,74,94,94
8180,8,74,74,94,94
8183,0,77,77,96,117
8183,1,76,76,95,96
8183,2,76,76,94,96
8183,3,76,76,95,96
8183,4,76,76,94,96
8183,5,74,74,94,94
8183,6,74,74,93,94
8183,7,74,74,94,94
8183,8,74,74,94,94
8185,0,77,77,96,117
8185,1,76,76,95,96
8185,2,76,76,94,96
8185,3,76,76,95,96
8185,4,76,76,94,96
8185,5,74,74,94,94
8185,6,75,75,94,95
8185,7,74,74,94,94
8185,8,74,74,94,94
8192,0,77,77,96,117
8192,1,76,76,95,96
8192,2,76,76,94,96
8192,3,77,77,96,97
8192,4,76,76,94,96
8192,5,74,74,94,94
8192,6,75,75,94,95
8192,7,74,74,94,94
8192,8,74,74,94,94
8236,0,77,77,96,117
8236,1,76,76,95,96
8236,2,76,76,94,96
8236,3,78,78,96,98
8236,4,76,76,94,96
8236,5,74,74,94,94
8236,6,75,75,94,95
8236,7,74,74,94,94
8236,8,74,74,94,94
8277,0,77,77,96,117
8277,1,76,76,95,96
8277,2,76,76,94,96
8277,3,78,78,96,98
8277,4,76,76,94,96
8277,5,75,75,95,95
8277,6,75,75,94,95
8277,7,74,74,94,94
8277,8,75,75,95,95
8296,0,77,77,96,117
8296,1,76,76,95,96
8296,2,76,76,94,96
8296,3,78,78,96,98
8296,4,76,76,94,96
8296,5,75,75,95,95
8296,6,75,75,94,95
8296,7,75,75,95,95
8296,8,75,75,95,95
8301,0,77,77,96,117
8301,1,79,79,96,99
8301,2,76,76,94,96
8301,3,78,78,96,98
8301,4,76,76,94,96
8301,5,75,75,95,95
8301,6,75,75,94,95
8301,7,75,75,95,95
8301,8,75,75,95,95
8307,0,77,77,96,117
8307,1,79,79,96,99
8307,2,76,76,94,96
8307,3,79,79,96,99
8307,4,76,76,94,96
8307,5,75,75,95,95
8307,6,75,75,94,95
8307,7,75,75,95,95
8307,8,75,75,95,95
8313,0,77,77,96,117
8313,1,79,79,96,99
8313,2,77,77,95,97
8313,3,79,79,96,99
8313,4,76,76,94,96
8313,5,75,75,95,95
8313,6,75,75,94,95
8313,7,75,75,95,95
8313,8,75,75,95,95
8320,0,77,77,96,117
8320,1,79,79,97,99
8320,2,77,77,95,97
8320,3,79,79,96,99
8320,4,76,76,94,96
8320,5,75,75,95,95
8320,6,75,75,94,95
8320,7,75,75,95,95
8320,8,75,75,95,95
8322,0,77,77,96,117
8322,1,79,79,97,99
8322,2,77,77,95,97
8322,3,79,79,96,99
8322,4,76,76,94,96
8322,5,75,75,95,95
8322,6,77,77,95,97
8322,7,75,75,95,95
8322,8,75,75,95,95
8350,0,77,77,96,117
8350,1,79,79,97,99
8350,2,77,77,95,97
8350,3,79,79,96,99
8350,4,78,78,95,98
8350,5,75,75,95,95
8350,6,77,77,95,97
8350,7,75,75,95,95
8350,8,75,75,95,95
8365,0,77,77,96,117
8365,1,80,80,98,100
8365,2,77,77,95,97
8365,3,79,79,96,99
8365,4,78,78,95,98
8365,5,75,75,95,95
8365,6,77,77,95,97
8365,7,75,75,95,95
8365,8,75,75,95,95
8376,0,77,77,96,117
8376,1,80,80,98,100
8376,2,77,77,95,97
8376,3,80,80,98,100
8376,4,78,78,95,98
8376,5,75,75,95,95
8376,6,77,77,95,97
8376,7,75,75,95,95
8376,8,75,75,95,95
8387,0,80,80,100,120
8387,1,80,80,98,100
8387,2,77,77,95,97
8387,3,80,80,98,100
8387,4,78,78,95,98
8387,5,75,75,95,95
8387,6,77,77,95,97
8387,7,75,75,95,95
8387,8,75,75,95,95
8405,0,80,80,100,120
8405,1,80,80,98,100
8405,2,77,77,95,97
8405,3,80,80,98,100
8405,4,78,78,95,98
8405,5,75,75,95,95
8405,6,77,77,95,97
8405,7,76,76,96,96
8405,8,75,75,95,95
8410,0,80,80,100,120
8410,1,80,80,98,100
8410,2,77,77,95,97
8410,3,80,80,98,100
8410,4,78,78,95,98
8410,5,76,76,96,96
8410,6,77,77,95,97
8410,7,76,76,96,96
8410,8,75,75,95,95
8416,0,80,80,100,120
8416,1,80,80,98,100
8416,2,77,77,95,97
8416,3,80,80,98,100
8416,4,78,78,95,98
8416,5,76,76,96,96
8416,6,77,77,95,97
8416,7,76,76,96,96
8416,8,76,76,96,96
8429,0,80,80,100,120
8429,1,80,80,98,100
8429,2,77,77,95,97
8429,3,81,81,98,101
8429,4,78,78,95,98
8429,5,76,76,96,96
8429,6,77,77,95,97
8429,7,76,76,96,96
8429,8,76,76,96,96
8442,0,80,80,100,120
8442,1,80,80,98,100
8442,2,77,77,95,97
8442,3,81,81,98,101
8442,4,78,78,95,98
8442,5,76,76,96,96
8442,6,77,77,95,97
8442,7,76,76,96,96
8442,8,77,77,97,97
8543,0,82,82,101,122
8543,1,80,80,98,100
8543,2,77,77,95,97
8543,3,81,81,98,101
8543,4,78,78,95,98
8543,5,76,76,96,96
8543,6,77,77,95,97
8543,7,77,77,97,97
8543,8,77,77,97,97
8556,0,82,82,101,122
8556,1,80,80,98,100
8556,2,79,79,96,99
8556,3,81,81,98,101
8556,4,78,78,95,98
8556,5,76,76,96,96
8556,6,77,77,95,97
8556,7,77,77,97,97
8556,8,77,77,97,97
8559,0,82,82,101,122
8559,1,80,80,98,100
8559,2,79,79,96,99
8559,3,81,81,98,101
8559,4,79,79,96,99
8559,5,76,76,96,96
8559,6,77,77,95,97
8559,7,77,77,97,97
8559,8,77,77,97,97
8585,0,82,82,101,122
8585,1,82,82,99,102
8585,2,79,79,96,99
8585,3,81,81,98,101
8585,4,79,79,96,99
8585,5,76,76,96,96
8585,6,77,77,95,97
8585,7,77,77,97,97
8585,8,77,77,97,97
8587,0,82,82,101,122
8587,1,82,82,99,102
8587,2,79,79,96,99
8587,3,82,82,99,102
8587,4,79,79,96,99
8587,5,76,76,96,96
8587,6,77,77,95,97
8587,7,77,77,97,97
8587,8,77,77,97,97
8612,0,82,82,102,122
8612,1,82,82,99,102
8612,2,79,79,96,99
8612,3,82,82,99,102
8612,4,79,79,96,99
8612,5,76,76,96,96
8612,6,77,77,95,97
8612,7,77,77,97,97
8612,8,77,77,97,97
8670,0,82,82,102,122
8670,1,82,82,99,102
8670,2,79,79,96,99
8670,3,82,82,99,102
8670,4,79,79,96,99
8670,5,76,76,96,96
8670,6,77,77,97,97
8670,7,77,77,97,97
8670,8,77,77,97,97
8678,0,82,82,102,122
8678,1,82,82,99,102
8678,2,79,79,96,99
8678,3,82,82,99,102
8678,4,80,80,96,100
8678,5,76,76,96,96
8678,6,77,77,97,97
8678,7,77,77,97,97
8678,8,77,77,97,97
8696,0,82,82,102,122
8696,1,82,82,99,102
8696,2,79,79,96,99
8696,3,83,83,100,103
8696,4,80,80,96,100
8696,5,76,76,96,96
8696,6,77,77,97,97
8696,7,77,77,97,97
8696,8,77,77,97,97
8715,0,82,82,102,122
8715,1,82,82,99,102
8715,2,79,79,96,99
8715,3,83,83,100,103
8715,4,80,80,96,100
8715,5,76,76,96,96
8715,6,77,77,97,97
8715,7,77,77,97,97
8715,8,78,78,98,98
8724,0,82,82,102,122
8724,1,82,82,99,102
8724,2,79,79,96,99
8724,3,83,83,100,103
8724,4,80,80,96,100
8724,5,78,78,98,98
8724,6,77,77,97,97
8724,7,77,77,97,97
8724,8,78,78,98,98
8728,0,82,82,102,122
8728,1,82,82,99,102
8728,2,79,79,96,99
8728,3,83,83,100,103
8728,4,80,80,96,100
8728,5,78,78,98,98
8728,6,77,77,97,97
8728,7,78,78,98,98
8728,8,78,78,98,98
8749,0,82,82,102,122
8749,1,84,84,100,104
8749,2,79,79,96,99
8749,3,83,83,100,103
8749,4,80,80,96,100
8749,5,78,78,98,98
8749,6,77,77,97,97
8749,7,78,78,98,98
8749,8,78,78,98,98
8781,0,82,82,102,122
8781,1,84,84,100,104
8781,2,79,79,96,99
8781,3,83,83,100,103
8781,4,81,81,98,101
8781,5,78,78,98,98
8781,6,77,77,97,97
8781,7,78,78,98,98
8781,8,78,78,98,98
8790,0,82,82,102,122
8790,1,84,84,100,104
8790,2,79,79,96,99
8790,3,84,84,101,104
8790,4,81,81,98,101
8790,5,78,78,98,98
8790,6,77,77,97,97
8790,7,78,78,98,98
8790,8,78,78,98,98
8794,0,82,82,102,122
8794,1,84,84,101,104
8794,2,79,79,96,99
8794,3,84,84,101,104
8794,4,81,81,98,101
8794,5,78,78,98,98
8794,6,77,77,97,97
8794,7,78,78,98,98
8794,8,78,78,98,98
8816,0,82,82,102,122
8816,1,84,84,101,104
8816,2,79,79,96,99
8816,3,84,84,101,104
8816,4,81,81,98,101
8816,5,79,79,99,99
8816,6,77,77,97,97
8816,7,78,78,98,98
8816,8,78,78,98,98
8822,0,82,82,102,122
8822,1,84,84,101,104
8822,2,79,79,96,99
8822,3,84,84,101,104
8822,4,81,81,98,101
8822,5,79,79,99,99
8822,6,77,77,97,97
8822,7,78,78,98,98
8822,8,79,79,99,99
8830,0,87,87,104,127
8830,1,84,84,101,104
8830,2,79,79,96,99
8830,3,84,84,101,104
8830,4,81,81,98,101
8830,5,79,79,99,99
8830,6,77,77,97,97
8830,7,78,78,98,98
8830,8,79,79,99,99
8839,0,87,87,104,127
8839,1,84,84,101,104
8839,2,79,79,96,99
8839,3,84,84,101,104
8839,4,81,81,98,101
8839,5,79,79,99,99
8839,6,77,77,97,97
8839,7,79,79,99,99
8839,8,79,79,99,99
8891,0,87,87,104,127
8891,1,84,84,101,104
8891,2,79,79,96,99
8891,3,84,84,101,104
8891,4,82,82,99,102
8891,5,79,79,99,99
8891,6,77,77,97,97
8891,7,79,79,99,99
8891,8,79,79,99,99
8910,0,87,87,104,127
8910,1,84,84,101,104
8910,2,79,79,96,99
8910,3,84,84,101,104
8910,4,82,82,99,102
8910,5,79,79,99,99
8910,6,80,80,99,100
8910,7,79,79,99,99
8910,8,79,79,99,99
8920,0,87,87,104,127
8920,1,85,85,102,105
8920,2,79,79,96,99
8920,3,84,84,101,104
8920,4,82,82,99,102
8920,5,79,79,99,99
8920,6,80,80,99,100
8920,7,79,79,99,99
8920,8,79,79,99,99
8935,0,87,87,104,127
8935,1,85,85,102,105
8935,2,79,79,96,99
8935,3,84,84,101,104
8935,4,83,83,99,103
8935,5,79,79,99,99
8935,6,80,80,99,100
8935,7,79,79,99,99
8935,8,79,79,99,99
8940,0,87,87,104,127
8940,1,85,85,102,105
8940,2,79,79,96,99
8940,3,84,84,101,104
8940,4,83,83,99,103
8940,5,79,79,99,99
8940,6,80,80,99,100
8940,7,79,79,99,99
8940,8,80,80,100,100
8970,0,87,87,104,127
8970,1,85,85,102,105
8970,2,79,79,96,99
8970,3,84,84,101,104
8970,4,83,83,99,103
8970,5,80,80,100,100
8970,6,80,80,99,100
8970,7,79,79,99,99
8970,8,80,80,100,100
8975,0,87,87,104,127
8975,1,85,85,102,105
8975,2,79,79,96,99
8975,3,84,84,101,104
8975,4,83,83,99,103
8975,5,80,80,100,100
8975,6,80,80,99,100
8975,7,80,80,100,100
8975,8,80,80,100,100
9029,0,87,87,104,127
9029,1,85,85,102,105
9029,2,79,79,96,99
9029,3,86,86,103,106
9029,4,83,83,99,103
9029,5,80,80,100,100
9029,6,80,80,99,100
9029,7,80,80,100,100
9029,8,80,80,100,100
9063,0,87,87,106,127
9063,1,85,85,102,105
9063,2,79,79,96,99
9063,3,86,86,103,106
9063,4,83,83,99,103
9063,5,80,80,100,100
9063,6,80,80,99,100
9063,7,80,80,100,100
9063,8,80,80,100,100
9073,0,87,87,106,127
9073,1,85,85,102,105
9073,2,79,79,96,99
9073,3,86,86,103,106
9073,4,83,83,99,103
9073,5,80,80,100,100
9073,6,80,80,100,100
9073,7,80,80,100,100
9073,8,80,80,100,100
9075,0,87,87,106,127
9075,1,85,85,102,105
9075,2,79,79,96,99
9075,3,86,86,103,106
9075,4,83,83,99,103
9075,5,81,81,101,101
9075,6,80,80,100,100
9075,7,80,80,100,100
9075,8,81,81,101,101
9096,0,87,87,106,127
9096,1,85,85,102,105
9096,2,82,82,101,102
9096,3,86,86,103,106
9096,4,83,83,99,103
9096,5,81,81,101,101
9096,6,80,80,100,100
9096,7,80,80,100,100
9096,8,81,81,101,101
9103,0,87,87,106,127
9103,1,85,85,102,105
9103,2,82,82,101,102
9103,3,86,86,103,106
9103,4,84,84,100,104
9103,5,81,81,101,101
9103,6,80,80,100,100
9103,7,80,80,100,100
9103,8,81,81,101,101
9107,0,87,87,106,127
9107,1,85,85,102,105
9107,2,82,82,101,102
9107,3,86,86,103,106
9107,4,84,84,100,104
9107,5,81,81,101,101
9107,6,80,80,100,100
9107,7,80,80,100,100
9107,8,82,82,102,102
9109,0,87,87,106,127
9109,1,85,85,102,105
9109,2,82,82,101,102
9109,3,86,86,103,106
9109,4,84,84,100,104
9109,5,82,82,102,102
9109,6,80,80,100,100
9109,7,80,80,100,100
9109,8,82,82,102,102
9118,0,87,87,106,127
9118,1,87,87,104,107
9118,2,82,82,101,102
9118,3,86,86,103,106
9118,4,84,84,100,104
9118,5,82,82,102,102
9118,6,80,80,100,100
9118,7,80,80,100,100
9118,8,82,82,102,102
9142,0,87,87,106,127
9142,1,87,87,104,107
9142,2,82,82,101,102
9142,3,86,86,103,106
9142,4,85,85,102,105
9142,5,82,82,102,102
9142,6,80,80,100,100
9142,7,80,80,100,100
9142,8,82,82,102,102
9163,0,87,87,106,127
9163,1,87,87,104,107
9163,2,82,82,102,102
9163,3,86,86,103,106
9163,4,85,85,102,105
9163,5,82,82,102,102
9163,6,80,80,100,100
9163,7,80,80,100,100
9163,8,82,82,102,102
9186,0,87,87,106,127
9186,1,87,87,104,107
9186,2,82,82,102,102
9186,3,86,86,103,106
9186,4,85,85,102,105
9186,5,82,82,102,102
9186,6,80,80,100,100
9186,7,82,82,102,102
9186,8,82,82,102,102
9209,0,87,87,106,127
9209,1,87,87,104,107
9209,2,82,82,102,102
9209,3,86,86,103,106
9209,4,85,85,102,105
9209,5,82,82,102,102
9209,6,84,84,102,104
9209,7,82,82,102,102
9209,8,82,82,102,102
9230,0,87,87,106,127
9230,1,87,87,104,107
9230,2,82,82,102,102
9230,3,86,86,103,106
9230,4,86,86,102,106
9230,5,82,82,102,102
9230,6,84,84,102,104
9230,7,82,82,102,102
9230,8,82,82,102,102
9238,0,87,87,106,127
9238,1,87,87,104,107
9238,2,82,82,102,102
9238,3,86,86,103,106
9238,4,86,86,102,106
9238,5,83,83,103,103
9238,6,84,84,102,104
9238,7,82,82,102,102
9238,8,82,82,102,102
9241,0,87,87,106,127
9241,1,87,87,104,107
9241,2,82,82,102,102
9241,3,86,86,103,106
9241,4,86,86,102,106
9241,5,83,83,103,103
9241,6,84,84,102,104
9241,7,82,82,102,102
9241,8,83,83,103,103
9244,0,87,87,106,127
9244,1,87,87,104,107
9244,2,82,82,102,102
9244,3,86,86,103,106
9244,4,86,86,102,106
9244,5,83,83,103,103
9244,6,84,84,102,104
9244,7,83,83,103,103
9244,8,83,83,103,103
9281,0,87,87,106,127
9281,1,87,87,104,107
9281,2,82,82,102,102
9281,3,86,86,103,106
9281,4,86,86,102,106
9281,5,83,83,103,103
9281,6,84,84,102,104
9281,7,83,83,103,103
9281,8,84,84,104,104
9285,0,87,87,106,127
9285,1,87,87,104,107
9285,2,82,82,102,102
9285,3,88,88,106,108
9285,4,86,86,102,106
9285,5,83,83,103,103
9285,6,84,84,102,104
9285,7,83,83,103,103
9285,8,84,84,104,104
9291,0,87,87,106,127
9291,1,87,87,104,107
9291,2,82,82,102,102
9291,3,88,88,106,108
9291,4,86,86,102,106
9291,5,84,84,104,104
9291,6,84,84,102,104
9291,7,83,83,103,103
9291,8,84,84,104,104
9294,0,87,87,106,127
9294,1,87,87,104,107
9294,2,82,82,102,102
9294,3,88,88,106,108
9294,4,86,86,102,106
9294,5,84,84,104,104
9294,6,84,84,102,104
9294,7,84,84,104,104
9294,8,84,84,104,104
9310,0,87,87,106,127
9310,1,89,89,106,109
9310,2,82,82,102,102
9310,3,88,88,106,108
9310,4,86,86,102,106
9310,5,84,84,104,104
9310,6,84,84,102,104
9310,7,84,84,104,104
9310,8,84,84,104,104
9315,0,87,87,106,127
9315,1,89,89,106,109
9315,2,82,82,102,102
9315,3,89,89,106,109
9315,4,86,86,102,106
9315,5,84,84,104,104
9315,6,84,84,102,104
9315,7,84,84,104,104
9315,8,84,84,104,104
9371,0,87,87,106,127
9371,1,89,89,106,109
9371,2,82,82,102,102
9371,3,89,89,106,109
9371,4,86,86,102,106
9371,5,84,84,104,104
9371,6,84,84,104,104
9371,7,84,84,104,104
9371,8,84,84,104,104
9384,0,89,89,109,129
9384,1,89,89,106,109
9384,2,82,82,102,102
9384,3,89,89,106,109
9384,4,86,86,102,106
9384,5,84,84,104,104
9384,6,84,84,104,104
9384,7,84,84,104,104
9384,8,84,84,104,104
9392,0,89,89,109,129
9392,1,89,89,106,109
9392,2,82,82,102,102
9392,3,89,89,106,109
9392,4,86,86,102,106
9392,5,85,85,105,105
9392,6,84,84,104,104
9392,7,84,84,104,104
9392,8,84,84,104,104
9402,0,89,89,109,129
9402,1,89,89,106,109
9402,2,82,82,102,102
9402,3,89,89,106,109
9402,4,86,86,102,106
9402,5,85,85,105,105
9402,6,84,84,104,104
9402,7,84,84,104,104
9402,8,85,85,105,105
9408,0,89,89,109,129
9408,1,89,89,106,109
9408,2,82,82,102,102
9408,3,89,89,106,109
9408,4,86,86,102,106
9408,5,85,85,105,105
9408,6,84,84,104,104
9408,7,85,85,105,105
9408,8,85,85,105,105
9411,0,89,89,109,129
9411,1,89,89,106,109
9411,2,82,82,102,102
9411,3,89,89,106,109
9411,4,87,87,105,107
9411,5,85,85,105,105
9411,6,84,84,104,104
9411,7,85,85,105,105
9411,8,85,85,105,105
9416,0,89,89,109,129
9416,1,89,89,106,109
9416,2,82,82,102,102
9416,3,89,89,106,109
9416,4,87,87,105,107
9416,5,85,85,105,105
9416,6,87,87,105,107
9416,7,85,85,105,105
9416,8,85,85,105,105
9426,0,89,89,109,129
9426,1,89,89,106,109
9426,2,82,82,102,102
9426,3,90,90,107,110
9426,4,87,87,105,107
9426,5,85,85,105,105
9426,6,87,87,105,107
9426,7,85,85,105,105
9426,8,85,85,105,105
9447,0,89,89,109,129
9447,1,89,89,106,109
9447,2,82,82,102,102
9447,3,90,90,107,110
9447,4,87,87,105,107
9447,5,85,85,105,105
9447,6,87,87,105,107
9447,7,86,86,106,106
9447,8,85,85,105,105
9453,0,89,89,109,129
9453,1,89,89,106,109
9453,2,82,82,102,102
9453,3,90,90,107,110
9453,4,87,87,105,107
9453,5,86,86,106,106
9453,6,87,87,105,107
9453,7,86,86,106,106
9453,8,85,85,105,105
9456,0,89,89,109,129
9456,1,89,89,106,109
9456,2,82,82,102,102
9456,3,90,90,107,110
9456,4,88,88,106,108
9456,5,86,86,106,106
9456,6,87,87,105,107
9456,7,86,86,106,106
9456,8,85,85,105,105
9463,0,89,89,109,129
9463,1,89,89,106,109
9463,2,82,82,102,102
9463,3,90,90,107,110
9463,4,88,88,106,108
9463,5,86,86,106,106
9463,6,87,87,105,107
9463,7,86,86,106,106
9463,8,86,86,106,106
9488,0,89,89,109,129
9488,1,89,89,106,109
9488,2,82,82,102,102
9488,3,90,90,107,110
9488,4,88,88,106,108
9488,5,86,86,106,106
9488,6,89,89,106,109
9488,7,86,86,106,106
9488,8,86,86,106,106
9495,0,89,89,109,129
9495,1,89,89,106,109
9495,2,82,82,102,102
9495,3,91,91,108,111
9495,4,88,88,106,108
9495,5,86,86,106,106
9495,6,89,89,106,109
9495,7,86,86,106,106
9495,8,86,86,106,106
9523,0,89,89,109,129
9523,1,89,89,106,109
9523,2,82,82,102,102
9523,3,91,91,108,111
9523,4,88,88,106,108
9523,5,86,86,106,106
9523,6,89,89,106,109
9523,7,86,86,106,106
9523,8,87,87,107,107
9532,0,89,89,109,129
9532,1,89,89,106,109
9532,2,82,82,102,102
9532,3,91,91,108,111
9532,4,88,88,106,108
9532,5,87,87,107,107
9532,6,89,89,106,109
9532,7,86,86,106,106
9532,8,87,87,107,107
9614,0,89,89,109,129
9614,1,89,89,106,109
9614,2,87,87,107,107
9614,3,91,91,108,111
9614,4,88,88,106,108
9614,5,87,87,107,107
9614,6,89,89,106,109
9614,7,86,86,106,106
9614,8,87,87,107,107
9666,0,89,89,109,129
9666,1,89,89,106,109
9666,2,87,87,107,107
9666,3,92,92,108,112
9666,4,88,88,106,108
9666,5,87,87,107,107
9666,6,89,89,106,109
9666,7,86,86,106,106
9666,8,87,87,107,107
9676,0,89,89,109,129
9676,1,93,93,108,113
9676,2,87,87,107,107
9676,3,92,92,108,112
9676,4,88,88,106,108
9676,5,87,87,107,107
9676,6,89,89,106,109
9676,7,86,86,106,106
9676,8,87,87,107,107
9686,0,89,89,109,129
9686,1,93,93,108,113
9686,2,87,87,107,107
9686,3,92,92,108,112
9686,4,88,88,106,108
9686,5,87,87,107,107
9686,6,89,89,106,109
9686,7,87,87,107,107
9686,8,87,87,107,107
9689,0,89,89,109,129
9689,1,93,93,108,113
9689,2,87,87,107,107
9689,3,92,92,108,112
9689,4,88,88,106,108
